id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F003292,Romain David,2023-03-31,2023-04-30,2023-05-11,4350.68,4009.51,341.17,average
F003730,Manon Renaud,2023-06-29,2023-07-29,2023-09-27,3679.97,2154.08,1525.89,1st_degree_bad
F002850,Isabelle Michel,2025-01-28,2025-02-27,2025-04-07,11120.16,4106.7,7013.46,2nd_degree_bad
F000338,Olivier Rousseau,2023-08-01,2023-08-31,,3491.0,3393.93,97.07,average
F000666,Romain Rousseau,2024-11-24,2024-12-24,2025-01-18,8562.76,5560.21,3002.55,1st_degree_bad
F000248,Stephane Laurent,2024-06-04,2024-07-04,2024-07-08,1472.06,1277.65,194.41,average
F001551,Damien Robin,2025-02-27,2025-03-29,,8785.6,2874.25,5911.35,3rd_degree_bad
F001110,Romain Robin,2022-11-22,2022-12-22,,10646.88,2982.98,7663.9,3rd_degree_bad
F002185,Marc Lefevre,2024-04-24,2024-05-24,2024-06-26,4142.38,3259.84,882.54,average
F001007,Romain Marchand,2023-12-27,2024-01-26,2024-01-23,2369.1,2369.1,0.0,excellent
F000506,Marc Chevalier,2025-03-05,2025-04-04,2025-04-30,13399.97,7647.41,5752.56,1st_degree_bad
F000973,Nicolas Philippe,2024-07-27,2024-08-26,,3092.89,2615.64,477.25,average
F001616,Jerome Muller,2024-02-01,2024-03-02,2024-04-13,4379.01,2934.28,1444.73,1st_degree_bad
F003330,Helene Morin,2024-09-14,2024-10-14,2024-10-26,4113.93,3953.91,160.02,average
F002061,Sarah Philippe,2025-03-25,2025-04-24,2025-05-13,3694.73,3069.61,625.12,average
F000291,Louis Guerin,2025-02-25,2025-03-27,2025-03-28,1068.83,1068.83,0.0,good
F001292,Marie Chevalier,2023-05-29,2023-06-28,2023-08-05,11179.94,7478.11,3701.83,1st_degree_bad
F003422,Emma Brun,2023-01-21,2023-02-20,2023-02-15,2502.25,1794.4,707.85,average
F004652,Luc Faure,2025-08-15,2025-09-14,2025-11-15,6273.91,4031.17,2242.74,1st_degree_bad
F004690,Hugo Garnier,2025-01-06,2025-02-05,2025-03-09,2807.92,2238.84,569.08,average
F004917,Hugo Perrot,2025-04-07,2025-05-07,2025-05-07,3205.92,3205.92,0.0,excellent
F000920,Damien Leclerc,2024-01-21,2024-02-20,,1210.48,906.87,303.61,average
F001424,Damien Moreau,2023-03-17,2023-04-16,,7739.02,2120.22,5618.8,3rd_degree_bad
F004127,Baptiste Brun,2022-10-08,2022-11-07,2022-12-27,5635.15,3406.68,2228.47,1st_degree_bad
F004597,Sebastien Petit,2025-03-13,2025-04-12,2025-06-04,14069.35,5683.61,8385.74,2nd_degree_bad
F001663,Manon Chevalier,2024-02-28,2024-03-29,2024-05-02,16951.13,4423.37,12527.76,2nd_degree_bad
F001514,Celine Blanc,2024-05-11,2024-06-10,2024-08-25,11096.82,2998.35,8098.47,3rd_degree_bad
F003029,Valerie Petit,2024-04-18,2024-05-18,2024-07-15,5469.45,2710.78,2758.67,1st_degree_bad
F001166,Damien Perrin,2025-01-20,2025-02-19,2025-02-17,689.95,689.95,0.0,excellent
F003438,Emma Faure,2024-04-07,2024-05-07,,626.1,552.82,73.28,average
F000311,Emma Bernard,2024-03-04,2024-04-03,2024-05-22,3900.08,2836.17,1063.91,average
F001352,Sophie Morin,2025-08-12,2025-09-11,2025-09-08,503.21,428.14,75.07,good
F004089,Alexandre Garcia,2024-05-01,2024-05-31,2024-08-13,17573.81,8494.05,9079.76,2nd_degree_bad
F002883,Thomas Philippe,2023-01-11,2023-02-10,2023-04-11,9661.95,2883.45,6778.5,3rd_degree_bad
F002655,Isabelle Leclerc,2025-07-03,2025-08-02,2025-08-30,14911.01,4843.69,10067.32,3rd_degree_bad
F001238,Louis Gerard,2023-07-06,2023-08-05,2023-10-03,6875.17,4128.97,2746.2,1st_degree_bad
F002479,Nicolas Dupont,2022-12-14,2023-01-13,2023-01-08,3267.61,2974.32,293.29,average
F002083,Amelie Lefevre,2022-11-12,2022-12-12,2023-03-16,11637.91,2428.54,9209.37,2nd_degree_bad
F002620,Marion Bernard,2023-06-12,2023-07-12,2023-09-06,12260.49,4415.17,7845.32,3rd_degree_bad
F002724,Nathalie Dupont,2023-12-26,2024-01-25,2024-03-26,17889.8,2885.2,15004.6,3rd_degree_bad
F001931,Celine Brun,2024-09-08,2024-10-08,2024-11-12,8952.11,5025.73,3926.38,1st_degree_bad
F000490,Isabelle Masson,2024-08-30,2024-09-29,2024-09-26,1967.5,1967.5,0.0,good
F004280,Stephane Dubois,2023-06-24,2023-07-24,2023-09-23,11087.47,2855.8,8231.67,3rd_degree_bad
F003076,Vincent Renaud,2022-12-29,2023-01-28,2023-01-30,1735.53,1562.28,173.25,excellent
F004951,Helene Garcia,2025-03-19,2025-04-18,2025-06-09,5270.72,161.56,5109.16,3rd_degree_bad
F004333,Vincent Perrot,2025-08-06,2025-09-05,2025-08-31,2714.44,2133.19,581.25,average
F004188,Antoine Morin,2025-07-30,2025-08-29,2025-08-26,4353.86,3479.24,874.62,average
F000740,Claire Garnier,2025-03-10,2025-04-09,2025-05-30,13153.35,3740.79,9412.56,2nd_degree_bad
F002747,Elodie Perrin,2024-08-02,2024-09-01,2024-10-18,8995.24,5580.96,3414.28,1st_degree_bad
F000015,Damien Rousseau,2023-05-26,2023-06-25,2023-08-05,4214.46,2058.33,2156.13,1st_degree_bad
F000155,Vincent Leclerc,2025-03-17,2025-04-16,,3080.3,2872.95,207.35,average
F003014,Sophie Gerard,2022-12-04,2023-01-03,2023-03-05,3009.77,1095.86,1913.91,1st_degree_bad
F002474,Paul Garcia,2024-02-05,2024-03-06,2024-04-24,9125.42,4692.11,4433.31,2nd_degree_bad
F001349,Luc Michel,2025-07-09,2025-08-08,2025-09-24,17429.64,6973.36,10456.28,2nd_degree_bad
F002637,Nathalie Leclerc,2022-12-19,2023-01-18,2023-01-19,4856.82,4115.22,741.6,average
F001278,Isabelle Gerard,2025-01-19,2025-02-18,2025-03-13,50.0,1.79,48.21,3rd_degree_bad
F002960,Valerie Bernard,2025-09-03,2025-10-03,,3700.48,3450.33,250.15,average
F002337,Valerie Gauthier,2025-01-14,2025-02-13,2025-04-30,5186.42,121.29,5065.13,3rd_degree_bad
F001361,Thomas Michel,2023-08-15,2023-09-14,,6738.02,1267.44,5470.58,3rd_degree_bad
F002568,Amelie Brun,2023-11-16,2023-12-16,2024-01-29,7572.03,3946.77,3625.26,1st_degree_bad
F003955,Elodie Philippe,2025-04-25,2025-05-25,2025-05-26,2248.82,1993.65,255.17,average
F000010,Emma Chevalier,2023-03-03,2023-04-02,2023-05-22,3526.18,2211.85,1314.33,1st_degree_bad
F001086,Valerie Philippe,2025-01-17,2025-02-16,2025-05-01,12536.83,3704.08,8832.75,3rd_degree_bad
F001954,Alexandre Garnier,2024-04-27,2024-05-27,2024-05-24,1452.26,1446.25,6.01,good
F000342,Stephane Martin,2024-04-04,2024-05-04,2024-05-05,1654.92,1276.33,378.59,average
F003499,Hugo Rousseau,2022-11-01,2022-12-01,2022-12-01,4198.7,2989.59,1209.11,average
F002095,Jerome Martin,2023-03-15,2023-04-14,2023-04-30,3398.38,2715.15,683.23,average
F001133,Olivier Muller,2025-03-29,2025-04-28,2025-04-23,1413.2,1293.37,119.83,excellent
F004871,Luc Brun,2023-06-13,2023-07-13,2023-08-18,6965.78,196.0,6769.78,3rd_degree_bad
F004084,Hugo Martin,2023-04-13,2023-05-13,2023-05-15,5888.85,2841.42,3047.43,1st_degree_bad
F001412,Paul Brun,2024-02-29,2024-03-30,2024-05-28,9405.0,4836.74,4568.26,2nd_degree_bad
F004679,Olivier Perrot,2023-09-05,2023-10-05,2023-12-04,7072.35,675.58,6396.77,3rd_degree_bad
F004762,Elodie Robin,2025-08-09,2025-09-08,2025-10-25,8832.55,4076.42,4756.13,1st_degree_bad
F003831,Thomas Perrin,2022-10-21,2022-11-20,,6803.77,3883.06,2920.71,1st_degree_bad
F000701,Sebastien Masson,2023-10-09,2023-11-08,2024-01-17,14161.76,4619.63,9542.13,2nd_degree_bad
F004866,Luc Brun,2023-05-26,2023-06-25,2023-08-13,17479.11,4641.62,12837.49,3rd_degree_bad
F000374,Vincent Faure,2025-01-19,2025-02-18,2025-02-16,699.17,668.2,30.97,excellent
F000221,Hugo Lefevre,2023-03-20,2023-04-19,2023-05-24,10667.32,5249.11,5418.21,2nd_degree_bad
F002602,Nathalie Michel,2023-12-20,2024-01-19,,7230.8,4718.2,2512.6,1st_degree_bad
F004015,Antoine Moreau,2024-03-12,2024-04-11,2024-04-20,2666.09,2206.55,459.54,average
F001811,Sarah Muller,2024-08-28,2024-09-27,2024-09-27,1733.64,1460.54,273.1,average
F002482,Luc Bernard,2025-09-16,2025-10-16,2025-10-18,1072.21,967.98,104.23,average
F004565,Jean Petit,2024-03-30,2024-04-29,2024-05-12,3096.52,2513.96,582.56,average
F002391,Jean David,2023-12-27,2024-01-26,2024-01-27,2324.48,2324.48,0.0,excellent
F004993,Olivier Blanc,2024-10-21,2024-11-20,2025-01-14,8692.04,5484.65,3207.39,1st_degree_bad
F003077,Camille Chevalier,2024-08-25,2024-09-24,2024-11-23,9871.17,6487.35,3383.82,1st_degree_bad
F000393,Adrien Michel,2023-12-09,2024-01-08,2024-03-18,7844.95,1294.47,6550.48,3rd_degree_bad
F001529,Vincent Morin,2025-01-18,2025-02-17,2025-04-27,7912.0,3856.33,4055.67,2nd_degree_bad
F002640,Isabelle Leclerc,2024-12-14,2025-01-13,2025-03-22,7236.59,1071.1,6165.49,3rd_degree_bad
F003995,Camille Marchand,2025-02-26,2025-03-28,2025-05-24,8329.25,4113.59,4215.66,1st_degree_bad
F004071,Sarah Robin,2023-05-21,2023-06-20,,4328.85,3337.92,990.93,average
F001874,Celine Bernard,2023-12-16,2024-01-15,2024-01-10,4119.97,3734.26,385.71,average
F003597,Amelie Robin,2025-02-09,2025-03-11,2025-03-08,9773.08,4363.44,5409.64,2nd_degree_bad
F001032,Baptiste Petit,2023-08-31,2023-09-30,,930.77,751.7,179.07,average
F004306,Amelie Guerin,2023-09-27,2023-10-27,2023-12-08,3910.1,3079.07,831.03,average
F000302,Hugo David,2023-03-11,2023-04-10,2023-05-07,5514.94,2255.94,3259.0,1st_degree_bad
F004216,Adrien Dupont,2024-03-12,2024-04-11,2024-07-03,14033.7,8970.29,5063.41,2nd_degree_bad
F004710,Adrien Garcia,2024-05-09,2024-06-08,2024-07-07,4380.38,3210.38,1170.0,average
F001920,Sarah Marchand,2023-05-31,2023-06-30,2023-09-15,6821.87,4362.0,2459.87,1st_degree_bad
F002102,Antoine Garnier,2022-10-13,2022-11-12,2023-01-23,19202.5,466.81,18735.69,3rd_degree_bad
F002308,Julie Renaud,2025-09-09,2025-10-09,2025-11-15,8074.49,2774.71,5299.78,2nd_degree_bad
F000683,Valerie Marchand,2024-08-29,2024-09-28,,2848.47,2397.48,450.99,average
F003646,Helene Philippe,2024-03-05,2024-04-04,2024-05-24,5983.56,1960.33,4023.23,2nd_degree_bad
F002265,Laura Lefevre,2023-07-10,2023-08-09,,4266.22,3166.85,1099.37,average
F004775,Elodie Laurent,2022-12-22,2023-01-21,2023-03-08,2339.46,1726.43,613.03,average
F003779,Thomas Brun,2022-11-26,2022-12-26,2023-02-20,8417.13,4305.4,4111.73,1st_degree_bad
F001517,Celine Blanc,2024-07-27,2024-08-26,2024-10-25,18055.31,6499.65,11555.66,3rd_degree_bad
F000622,Sophie Petit,2025-06-16,2025-07-16,2025-07-17,5521.76,5521.76,0.0,average
F000744,Manon Masson,2022-10-03,2022-11-02,2022-11-02,842.49,722.4,120.09,average
F002748,Elodie Perrin,2024-02-20,2024-03-21,2024-05-07,6349.18,2764.32,3584.86,1st_degree_bad
F002676,Corinne Marchand,2022-12-17,2023-01-16,2023-01-17,2531.91,2508.55,23.36,average
F003050,Jerome Rousseau,2025-06-01,2025-07-01,2025-08-16,8328.45,4286.02,4042.43,1st_degree_bad
F004206,Alexandre Philippe,2023-03-22,2023-04-21,,1425.4,1425.4,0.0,average
F002117,Anne Martin,2023-02-15,2023-03-17,2023-05-06,10036.99,2008.31,8028.68,3rd_degree_bad
F003144,Louis Dupont,2022-12-17,2023-01-16,2023-02-11,4605.61,4167.62,437.99,average
F004406,Corinne Perrin,2024-07-24,2024-08-23,2024-08-21,987.32,808.54,178.78,average
F003426,Paul Muller,2023-07-22,2023-08-21,,2272.63,1384.68,887.95,average
F002681,Adrien Brun,2023-12-05,2024-01-04,2024-02-19,13105.65,8018.1,5087.55,1st_degree_bad
F002411,Marion Moreau,2023-12-13,2024-01-12,2024-02-05,4690.41,4033.1,657.31,average
F001258,Celine Leclerc,2025-03-08,2025-04-07,2025-05-20,9477.5,5262.53,4214.97,1st_degree_bad
F002073,Amelie Lefevre,2024-12-25,2025-01-24,2025-03-04,12403.3,1931.29,10472.01,2nd_degree_bad
F001360,Thomas Michel,2023-05-27,2023-06-26,2023-09-06,10021.68,3930.57,6091.11,3rd_degree_bad
F000419,Paul Renaud,2023-05-27,2023-06-26,2023-07-27,4615.79,4123.26,492.53,average
F001121,Claire Bernard,2025-08-12,2025-09-11,2025-11-07,11811.7,2652.7,9159.0,2nd_degree_bad
F001449,Marie Dubois,2025-06-03,2025-07-03,2025-08-19,6684.51,3530.86,3153.65,1st_degree_bad
F002147,Paul Blanc,2024-10-25,2024-11-24,2024-11-19,2524.47,2306.63,217.84,good
F001871,Nathalie Dubois,2024-11-30,2024-12-30,2024-12-25,2358.19,2332.85,25.34,good
F003056,Adrien Guerin,2025-04-01,2025-05-01,2025-08-04,3099.87,1555.84,1544.03,1st_degree_bad
F001296,Marie Chevalier,2024-09-01,2024-10-01,2024-12-09,14702.14,8975.43,5726.71,1st_degree_bad
F000494,Celine Martin,2024-05-19,2024-06-18,2024-07-12,1426.79,1059.31,367.48,average
F001434,Damien Laurent,2025-07-30,2025-08-29,2025-10-07,15103.82,2728.46,12375.36,3rd_degree_bad
F004243,Jerome Dupont,2025-05-07,2025-06-06,2025-06-08,4057.24,3192.31,864.93,average
F004687,Olivier Perrot,2024-07-15,2024-08-14,2024-10-23,9852.28,4230.71,5621.57,3rd_degree_bad
F003634,Olivier Morin,2022-11-21,2022-12-21,2022-12-21,3670.96,3334.25,336.71,average
F003246,Manon David,2025-01-05,2025-02-04,2025-02-19,4262.31,3403.28,859.03,average
F001600,Julie Perrin,2022-11-05,2022-12-05,2022-12-04,1166.61,1166.61,0.0,excellent
F004842,Celine Garcia,2023-02-05,2023-03-07,2023-03-07,1766.0,1587.79,178.21,good
F000879,Hugo Moreau,2024-11-20,2024-12-20,2025-01-29,4950.64,4950.64,0.0,average
F003136,Marion Morin,2025-09-11,2025-10-11,2025-10-09,3653.22,2873.08,780.14,average
F001628,Anne Leclerc,2023-02-27,2023-03-29,2023-04-02,835.59,657.0,178.59,average
F003355,Laura Guerin,2022-12-25,2023-01-24,2023-03-01,15424.42,4723.91,10700.51,3rd_degree_bad
F002254,Luc Robin,2023-03-01,2023-03-31,2023-05-15,8963.28,3806.93,5156.35,2nd_degree_bad
F003840,Laura Michel,2024-02-23,2024-03-24,2024-03-25,1044.81,695.32,349.49,average
F000276,Hugo Muller,2025-07-07,2025-08-06,2025-08-03,1484.57,1306.67,177.9,average
F001624,Valerie Morin,2022-11-17,2022-12-17,2023-01-28,11633.31,8402.88,3230.43,1st_degree_bad
F002305,Julie Renaud,2023-05-28,2023-06-27,2023-07-26,15941.66,7568.94,8372.72,2nd_degree_bad
F004737,Laura Morin,2024-06-15,2024-07-15,2024-07-12,974.55,970.82,3.73,excellent
F002531,Marc Leclerc,2024-05-10,2024-06-09,2024-07-08,888.33,888.33,0.0,average
F003913,Antoine Petit,2023-08-07,2023-09-06,2023-10-25,3854.29,2923.04,931.25,average
F003625,Stephane Bernard,2024-09-04,2024-10-04,2024-12-02,9413.01,5353.27,4059.74,1st_degree_bad
F001677,Damien Muller,2023-08-14,2023-09-13,2023-10-15,5067.33,2015.73,3051.6,2nd_degree_bad
F003041,Vincent Petit,2025-03-15,2025-04-14,,14975.07,7901.04,7074.03,2nd_degree_bad
F004513,Marc Dubois,2023-05-26,2023-06-25,2023-09-05,9602.54,1676.24,7926.3,3rd_degree_bad
F002886,Thomas Philippe,2023-11-16,2023-12-16,2024-02-12,5124.31,1520.39,3603.92,3rd_degree_bad
F001706,Marion Perrot,2025-09-01,2025-10-01,2025-10-25,2566.0,2170.07,395.93,average
F001586,Corinne Faure,2023-10-17,2023-11-16,2023-11-25,1603.0,1527.7,75.3,average
F001921,Sarah Marchand,2025-05-14,2025-06-13,2025-08-24,10638.07,6503.97,4134.1,1st_degree_bad
F003786,Olivier Garnier,2025-06-06,2025-07-06,,3043.59,2893.25,150.34,average
F003180,Manon Blanc,2024-01-06,2024-02-05,2024-03-02,20.0,18.29,1.71,average
F000091,Helene Blanc,2023-12-06,2024-01-05,2024-01-05,914.46,914.46,0.0,good
F003877,Corinne Philippe,2023-12-12,2024-01-11,2024-03-12,16685.26,4418.45,12266.81,3rd_degree_bad
F002701,Sebastien Philippe,2023-05-25,2023-06-24,2023-06-25,295.62,277.54,18.08,good
F001801,Stephane Philippe,2025-02-15,2025-03-17,2025-04-06,697.66,697.66,0.0,average
F002585,Damien Lefevre,2024-04-06,2024-05-06,2024-06-16,8205.53,3844.95,4360.58,2nd_degree_bad
F001992,Elodie Perrot,2023-08-24,2023-09-23,2023-10-23,9031.98,5960.18,3071.8,1st_degree_bad
F001389,Anne Dupont,2024-03-25,2024-04-24,2024-04-24,4580.95,4166.54,414.41,average
F002704,Vincent Gerard,2024-11-25,2024-12-25,,2644.18,1862.72,781.46,average
F004568,Aurelie Renaud,2024-02-29,2024-03-30,,5189.55,4326.46,863.09,average
F002548,Manon Leclerc,2023-04-29,2023-05-29,2023-08-01,15052.98,3960.06,11092.92,3rd_degree_bad
F003053,Jerome Rousseau,2025-03-26,2025-04-25,2025-06-25,7305.15,4662.38,2642.77,1st_degree_bad
F003147,Louis Dupont,2023-11-22,2023-12-22,2024-01-05,3118.75,2837.19,281.56,average
F002950,Sebastien Gerard,2023-05-30,2023-06-29,,5593.4,2038.47,3554.93,1st_degree_bad
F002990,Antoine Dupont,2025-05-29,2025-06-28,2025-07-31,18072.29,7496.75,10575.54,2nd_degree_bad
F002919,Valerie Gerard,2023-07-15,2023-08-14,2023-08-15,1851.38,1602.12,249.26,good
F003013,Sophie Gerard,2024-07-27,2024-08-26,2024-08-24,8071.36,4210.05,3861.31,1st_degree_bad
F001366,Thomas Michel,2022-09-19,2022-10-19,2023-01-03,10607.72,3777.05,6830.67,3rd_degree_bad
F001062,Jean Laurent,2023-08-26,2023-09-25,2023-11-17,9872.18,6112.31,3759.87,1st_degree_bad
F003654,Jerome David,2022-09-28,2022-10-28,2022-10-24,3527.06,2423.6,1103.46,average
F001178,Paul Gauthier,2025-07-25,2025-08-24,2025-08-25,2083.65,2083.65,0.0,good
F004080,Adrien Marchand,2023-12-19,2024-01-18,2024-02-18,5912.92,4284.64,1628.28,1st_degree_bad
F002530,Marc Leclerc,2025-01-08,2025-02-07,2025-02-09,4388.05,3405.21,982.84,average
F000089,Marie Faure,2022-10-24,2022-11-23,2022-12-22,4576.44,3798.42,778.02,average
F003049,Jerome Rousseau,2023-01-21,2023-02-20,2023-04-09,5924.03,4214.72,1709.31,1st_degree_bad
F001792,Julie Moreau,2023-12-21,2024-01-20,2024-01-21,3334.94,2841.89,493.05,average
F001798,Stephane Philippe,2023-12-06,2024-01-05,2024-01-06,1182.42,811.44,370.98,average
F000222,Hugo Lefevre,2023-07-01,2023-07-31,2023-09-09,8488.39,4235.66,4252.73,2nd_degree_bad
F000954,Olivier Garcia,2023-02-13,2023-03-15,2023-03-11,2887.5,2529.1,358.4,average
F002841,Jean Morin,2023-07-01,2023-07-31,2023-10-04,4207.76,2377.91,1829.85,1st_degree_bad
F004596,Adrien Philippe,2024-08-24,2024-09-23,2024-11-01,6151.19,4635.64,1515.55,1st_degree_bad
F003231,Amelie Laurent,2023-05-18,2023-06-17,2023-06-19,3028.27,2591.78,436.49,average
F001199,Hugo Marchand,2022-12-12,2023-01-11,2023-03-17,16230.48,3414.91,12815.57,2nd_degree_bad
F000900,Isabelle Lefevre,2024-06-25,2024-07-25,,16011.63,3937.07,12074.56,3rd_degree_bad
F001499,Corinne Garcia,2022-12-22,2023-01-21,2023-01-18,1616.7,1345.66,271.04,average
F003987,Baptiste Gauthier,2024-01-26,2024-02-25,2024-02-22,1123.94,803.9,320.04,average
F002457,Valerie Chevalier,2024-02-16,2024-03-17,2024-05-16,7256.33,5366.88,1889.45,1st_degree_bad
F001310,Marc Michel,2024-06-14,2024-07-14,2024-07-12,4191.54,2815.68,1375.86,1st_degree_bad
F003218,Paul Faure,2024-08-26,2024-09-25,2024-10-13,2667.63,2021.34,646.29,average
F003469,Damien Guerin,2022-12-04,2023-01-03,2023-01-14,2088.46,1712.64,375.82,average
F002066,Sarah Philippe,2024-06-03,2024-07-03,2024-07-05,2175.62,1751.51,424.11,average
F002645,Isabelle Leclerc,2025-02-19,2025-03-21,,17227.82,4012.36,13215.46,3rd_degree_bad
F002251,Amelie Philippe,2022-12-14,2023-01-13,2023-02-10,8180.83,5296.27,2884.56,1st_degree_bad
F000481,Emma Rousseau,2025-03-21,2025-04-20,2025-04-22,1437.06,1380.02,57.04,good
F002039,Emma Blanc,2024-08-02,2024-09-01,2024-10-23,8866.17,4317.09,4549.08,1st_degree_bad
F000314,Helene Masson,2023-06-11,2023-07-11,2023-08-30,8230.85,3341.61,4889.24,2nd_degree_bad
F002800,Louis Lefevre,2023-12-22,2024-01-21,2024-03-16,11922.9,1809.21,10113.69,3rd_degree_bad
F002376,Aurelie Lefevre,2025-04-19,2025-05-19,2025-07-09,13905.24,5109.91,8795.33,2nd_degree_bad
F000033,Elodie Garnier,2024-11-26,2024-12-26,2024-12-27,984.06,829.01,155.05,excellent
F003105,Nicolas Garcia,2024-02-08,2024-03-09,2024-03-10,716.37,651.02,65.35,good
F002268,Laura Lefevre,2022-12-13,2023-01-12,2023-01-10,5473.91,4544.28,929.63,average
F001690,Nicolas Blanc,2024-04-23,2024-05-23,2024-07-27,11393.93,6186.68,5207.25,1st_degree_bad
F004564,Jean Petit,2023-03-13,2023-04-12,2023-04-08,4774.94,3963.99,810.95,average
F003471,Marie Robin,2025-05-06,2025-06-05,2025-06-06,376.72,376.72,0.0,good
F004658,Helene Dupont,2022-09-29,2022-10-29,2022-10-30,1170.32,1130.93,39.39,good
F004695,Manon Moreau,2023-05-07,2023-06-06,2023-06-08,2517.43,2216.63,300.8,good
F001019,Sophie Dubois,2023-06-01,2023-07-01,2023-08-30,8874.65,3073.63,5801.02,2nd_degree_bad
F004731,Anne Perrin,2023-11-05,2023-12-05,2023-12-05,2988.86,2372.37,616.49,average
F002429,Sarah Masson,2024-06-02,2024-07-02,,7716.93,3923.39,3793.54,2nd_degree_bad
F000182,Thomas Laurent,2024-05-10,2024-06-09,2024-07-18,4716.82,1919.54,2797.28,2nd_degree_bad
F000475,Manon Lefevre,2023-09-29,2023-10-29,2023-10-29,712.46,557.67,154.79,average
F000308,Emma Bernard,2024-02-16,2024-03-17,,598.87,582.33,16.54,average
F000194,Sebastien Chevalier,2024-12-21,2025-01-20,,6391.63,3885.67,2505.96,1st_degree_bad
F003788,Corinne Rousseau,2023-07-17,2023-08-16,2023-10-23,11330.31,4439.53,6890.78,2nd_degree_bad
F004284,Stephane Dubois,2023-10-27,2023-11-26,2024-01-23,12696.65,1967.22,10729.43,3rd_degree_bad
F000002,Sophie Rousseau,2024-07-11,2024-08-10,2024-08-10,1232.86,961.39,271.47,average
F000566,Baptiste Morin,2024-12-16,2025-01-15,,3879.82,2697.94,1181.88,average
F004194,Marie Blanc,2025-02-13,2025-03-15,2025-06-04,5062.59,1500.98,3561.61,3rd_degree_bad
F002425,Paul Bernard,2023-09-07,2023-10-07,2023-10-07,4907.53,3672.22,1235.31,average
F000108,Sarah Garnier,2024-05-03,2024-06-02,2024-06-22,4577.93,3736.7,841.23,average
F001147,Anne Faure,2022-10-31,2022-11-30,2022-12-25,6855.8,5743.99,1111.81,average
F001320,Julie Dubois,2024-06-28,2024-07-28,,3349.85,2761.46,588.39,average
F004979,Hugo Petit,2023-02-21,2023-03-23,2023-06-01,14012.14,3312.37,10699.77,3rd_degree_bad
F003163,Julie Bernard,2023-03-10,2023-04-09,2023-04-09,1208.55,1052.66,155.89,good
F003614,Emma Marchand,2024-08-14,2024-09-13,2024-10-08,7324.33,3482.12,3842.21,1st_degree_bad
F003174,Emma Michel,2025-08-26,2025-09-25,2025-11-26,20264.82,5274.07,14990.75,2nd_degree_bad
F002750,Elodie Perrin,2024-02-24,2024-03-25,2024-05-22,9190.27,5554.24,3636.03,1st_degree_bad
F001348,Luc Michel,2025-01-02,2025-02-01,2025-03-30,15933.53,5093.32,10840.21,2nd_degree_bad
F001509,Celine Blanc,2025-02-28,2025-03-30,2025-06-07,9153.47,2177.63,6975.84,3rd_degree_bad
F003203,Vincent Masson,2024-05-09,2024-06-08,2024-08-08,12765.61,5291.58,7474.03,2nd_degree_bad
F001175,Paul Gauthier,2023-02-23,2023-03-25,2023-03-22,744.59,637.85,106.74,good
F000812,Antoine Garcia,2023-12-19,2024-01-18,2024-01-14,4778.18,3607.76,1170.42,average
F003937,Jean Lefevre,2023-07-31,2023-08-30,2023-08-31,2165.25,2165.25,0.0,excellent
F004847,Valerie Blanc,2024-12-22,2025-01-21,2025-03-17,3382.4,1763.13,1619.27,1st_degree_bad
F000452,Marion Marchand,2024-01-28,2024-02-27,2024-03-10,3124.6,2531.59,593.01,average
F002163,Helene Gerard,2023-11-12,2023-12-12,2023-12-08,1351.37,1351.37,0.0,good
F003605,Hugo Dupont,2024-02-26,2024-03-27,2024-03-26,1952.8,1720.67,232.13,excellent
F001342,Laura Dubois,2023-06-09,2023-07-09,2023-09-12,7973.64,903.73,7069.91,3rd_degree_bad
F004961,Marc Gerard,2022-10-29,2022-11-28,2023-01-11,7176.37,2857.88,4318.49,2nd_degree_bad
F003826,Sebastien Robin,2025-02-24,2025-03-26,2025-05-06,3642.27,2289.39,1352.88,1st_degree_bad
F003778,Thomas Brun,2023-08-23,2023-09-22,,4661.05,2355.8,2305.25,1st_degree_bad
F001455,Sebastien Brun,2025-08-01,2025-08-31,2025-09-01,10.0,8.23,1.77,good
F004724,Marion Michel,2023-10-23,2023-11-22,,1352.16,1204.01,148.15,average
F002100,Antoine Garnier,2023-06-04,2023-07-04,2023-08-12,12728.46,2293.84,10434.62,3rd_degree_bad
F002809,Sarah Dupont,2023-05-20,2023-06-19,2023-08-11,8804.97,1805.19,6999.78,3rd_degree_bad
F003321,Elodie Martin,2024-11-24,2024-12-24,,15958.32,2672.18,13286.14,3rd_degree_bad
F001255,Vincent Garcia,2024-11-26,2024-12-26,2024-12-25,20.0,20.0,0.0,average
F002456,Valerie Chevalier,2024-12-25,2025-01-24,2025-01-22,6396.34,3479.87,2916.47,1st_degree_bad
F000204,Emma Petit,2023-04-17,2023-05-17,2023-05-18,2727.21,2066.84,660.37,average
F003854,Marion Perrin,2025-07-22,2025-08-21,2025-08-18,3826.74,3451.38,375.36,average
F001538,Pierre Moreau,2023-05-02,2023-06-01,2023-06-06,3199.83,2996.02,203.81,average
F002054,Valerie David,2022-12-28,2023-01-27,2023-01-22,782.12,746.54,35.58,excellent
F004705,Marie Muller,2023-09-27,2023-10-27,2023-11-03,3667.67,3135.74,531.93,average
F003575,Valerie Leclerc,2024-01-07,2024-02-06,2024-02-02,980.49,700.55,279.94,good
F002218,Marie Perrot,2025-01-17,2025-02-16,,6840.99,1219.95,5621.04,3rd_degree_bad
