id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F0009761,Camille Marchand8128,2025-03-14,2025-04-13,,15681.96,7462.94,8219.02,2nd_degree_bad
F0015555,Nicolas Dubois6525,2024-06-25,2024-07-25,,20283.03,8247.13,12035.9,2nd_degree_bad
F0005210,Isabelle Bernard7619,2024-11-28,2024-12-28,2024-12-27,2543.29,2402.96,140.33,good
F0011854,Julie Muller5296,2024-04-20,2024-05-20,,4916.38,4394.54,521.84,average
F0000438,Sophie Muller6818,2023-12-20,2024-01-19,2024-03-18,5946.06,3262.6,2683.46,1st_degree_bad
F0017010,Thomas Masson321,2025-02-24,2025-03-26,2025-06-07,16184.16,5787.81,10396.35,2nd_degree_bad
F0011366,Emma Michel9138,2024-07-11,2024-08-10,,10476.66,2143.35,8333.31,3rd_degree_bad
F0005575,Nicolas Guerin4655,2025-05-03,2025-06-02,2025-07-23,10922.29,6062.3,4859.99,1st_degree_bad
F0004853,Sophie Muller207,2022-11-14,2022-12-14,2023-02-17,14506.96,2076.03,12430.93,3rd_degree_bad
F0000394,Anne Masson240,2024-04-30,2024-05-30,2024-08-01,10006.31,2190.87,7815.44,3rd_degree_bad
F0011431,Jean Blanc4110,2023-04-26,2023-05-26,2023-07-29,16562.48,7244.32,9318.16,2nd_degree_bad
F0004506,Isabelle Michel533,2022-10-01,2022-10-31,2023-01-23,13463.79,3171.71,10292.08,3rd_degree_bad
F0002632,Paul Marchand1758,2024-04-20,2024-05-20,2024-05-18,4398.1,4376.02,22.08,good
F0002288,Sarah Petit7503,2025-05-03,2025-06-02,2025-08-10,14558.86,2567.86,11991.0,3rd_degree_bad
F0011320,Alexandre Martin9470,2025-03-30,2025-04-29,2025-05-08,2327.1,1899.85,427.25,average
F0008607,Sophie Dupont2164,2023-11-06,2023-12-06,2024-01-30,9939.21,7185.02,2754.19,1st_degree_bad
F0015562,Paul Blanc5439,2023-03-20,2023-04-19,2023-04-28,3135.61,2781.46,354.15,average
F0016800,Thomas Michel2103,2024-06-21,2024-07-21,2024-07-18,1993.98,1961.99,31.99,good
F0007927,Anne Marchand8203,2024-04-02,2024-05-02,,12462.58,2824.52,9638.06,3rd_degree_bad
F0005664,Sophie Rousseau8186,2023-03-18,2023-04-17,2023-06-30,15280.73,6789.55,8491.18,2nd_degree_bad
F0001359,Thomas Garcia2861,2023-12-05,2024-01-04,2024-03-10,9011.51,2319.4,6692.11,3rd_degree_bad
F0015377,Marc Petit222,2022-10-25,2022-11-24,2022-11-20,3135.13,2772.02,363.11,average
F0007030,Emma Rousseau2971,2023-06-10,2023-07-10,2023-10-02,11612.18,3358.5,8253.68,3rd_degree_bad
F0015907,Emma Philippe5766,2024-10-01,2024-10-31,2025-01-13,12916.64,5217.76,7698.88,2nd_degree_bad
F0009185,Anne Renaud1968,2023-01-09,2023-02-08,2023-02-03,1058.22,1058.22,0.0,excellent
F0004193,Isabelle Laurent5877,2024-12-29,2025-01-28,2025-03-27,15308.99,4209.35,11099.64,3rd_degree_bad
F0002290,Sarah Petit7503,2023-06-27,2023-07-27,2023-10-17,10069.82,1464.79,8605.03,3rd_degree_bad
F0004641,Camille Brun387,2024-08-13,2024-09-12,2024-11-10,12180.0,4154.91,8025.09,2nd_degree_bad
F0014748,Isabelle Dupont3906,2024-02-10,2024-03-11,2024-04-06,4676.57,4141.49,535.08,average
F0015480,Thomas Masson8072,2023-01-15,2023-02-14,2023-04-11,6843.0,3928.98,2914.02,1st_degree_bad
F0006369,Laura Moreau80,2023-07-21,2023-08-20,,9513.54,2244.88,7268.66,3rd_degree_bad
F0007515,Claire Dubois7726,2023-04-20,2023-05-20,,7228.91,2135.66,5093.25,3rd_degree_bad
F0008148,Nicolas Faure696,2022-10-18,2022-11-17,2022-11-16,11392.0,4969.52,6422.48,2nd_degree_bad
F0016691,Emma Dupont3124,2024-08-11,2024-09-10,,3781.91,2816.34,965.57,average
F0009291,Nicolas Laurent1247,2023-08-26,2023-09-25,2023-11-20,22719.07,8221.69,14497.38,2nd_degree_bad
F0013056,Julie Petit6897,2025-04-26,2025-05-26,2025-08-04,11170.73,2979.76,8190.97,3rd_degree_bad
F0019357,Alexandre Michel8017,2023-09-08,2023-10-08,2023-10-08,2724.34,2415.15,309.19,average
F0019362,Camille Muller9894,2024-01-29,2024-02-28,,7157.11,2121.37,5035.74,2nd_degree_bad
F0013386,Isabelle Laurent2297,2024-01-28,2024-02-27,2024-05-07,5168.96,1994.2,3174.76,2nd_degree_bad
F0019779,Louis Masson5853,2022-11-05,2022-12-05,2022-12-07,4563.75,3787.67,776.08,average
F0018645,Sophie Dupont6790,2024-01-26,2024-02-25,2024-02-21,2241.68,2209.79,31.89,good
F0018260,Marc Guerin7609,2022-12-09,2023-01-08,2023-03-23,8327.43,1261.87,7065.56,3rd_degree_bad
F0005806,Camille Bernard2086,2023-02-04,2023-03-06,2023-05-26,11288.36,2232.07,9056.29,3rd_degree_bad
F0010621,Isabelle Dubois6931,2025-04-16,2025-05-16,2025-07-19,10438.39,4045.58,6392.81,2nd_degree_bad
F0003046,Paul Faure9515,2022-09-25,2022-10-25,2023-01-08,7486.08,3243.95,4242.13,2nd_degree_bad
F0019720,Antoine Marchand8973,2023-09-25,2023-10-25,2023-12-19,16098.96,3571.09,12527.87,3rd_degree_bad
F0002230,Louis Rousseau201,2024-12-04,2025-01-03,2025-02-27,9307.2,1449.96,7857.24,3rd_degree_bad
F0001794,Nicolas Guerin2932,2024-03-08,2024-04-07,2024-05-27,14984.36,6467.89,8516.47,2nd_degree_bad
F0015988,Antoine Muller9214,2024-03-04,2024-04-03,2024-05-28,10156.29,4115.39,6040.9,2nd_degree_bad
F0000869,Claire Rousseau5208,2024-09-27,2024-10-27,2025-01-06,10427.47,2670.99,7756.48,3rd_degree_bad
F0009449,Laura Marchand2078,2023-06-08,2023-07-08,,10686.77,4785.35,5901.42,2nd_degree_bad
F0019230,Thomas Blanc729,2025-07-30,2025-08-29,2025-08-28,1962.04,1651.42,310.62,average
F0000382,Paul Michel8708,2023-01-25,2023-02-24,2023-04-16,7256.36,1547.52,5708.84,3rd_degree_bad
F0015777,Marc Marchand643,2023-03-22,2023-04-21,2023-07-05,16162.82,5936.86,10225.96,2nd_degree_bad
F0009687,Jean Dupont1125,2025-02-11,2025-03-13,2025-06-01,6443.19,1144.57,5298.62,3rd_degree_bad
F0000569,Marc Dupont4447,2023-03-31,2023-04-30,2023-07-16,10768.2,1896.36,8871.84,3rd_degree_bad
F0007862,Antoine Moreau4864,2024-08-29,2024-09-28,2024-09-30,1276.71,1219.51,57.2,good
F0016702,Marie Marchand3492,2025-03-27,2025-04-26,2025-04-23,1446.86,1446.86,0.0,excellent
F0013005,Nicolas Lefevre3634,2023-05-13,2023-06-12,2023-08-11,8908.92,5268.98,3639.94,1st_degree_bad
F0018551,Julie Rousseau6682,2023-12-25,2024-01-24,2024-01-23,3089.07,2813.75,275.32,average
F0012121,Jean Dupont3352,2023-06-26,2023-07-26,2023-09-23,6055.54,4453.72,1601.82,1st_degree_bad
F0005124,Thomas Bernard7952,2023-11-27,2023-12-27,2024-02-28,5686.3,2487.71,3198.59,2nd_degree_bad
F0012814,Antoine Guerin3440,2025-03-02,2025-04-01,2025-05-16,8860.91,4914.63,3946.28,1st_degree_bad
F0003983,Claire Rousseau4694,2024-11-27,2024-12-27,,2628.46,2371.47,256.99,average
F0005276,Nicolas Masson430,2023-10-09,2023-11-08,2024-01-10,18296.91,3572.53,14724.38,3rd_degree_bad
F0018360,Sophie Marchand4054,2025-02-04,2025-03-06,,14160.78,5417.6,8743.18,2nd_degree_bad
F0008371,Alexandre Brun7144,2024-05-16,2024-06-15,2024-09-01,7259.67,1922.05,5337.62,3rd_degree_bad
F0017948,Alexandre Marchand9942,2023-08-05,2023-09-04,2023-11-18,5574.39,1204.21,4370.18,3rd_degree_bad
F0007147,Laura Martin7530,2025-05-01,2025-05-31,2025-05-28,572.13,524.31,47.82,excellent
F0011759,Pierre Moreau7976,2023-10-22,2023-11-21,2023-11-17,15.0,15.0,0.0,good
F0001826,Luc Faure543,2023-02-22,2023-03-24,2023-05-17,11340.27,7147.35,4192.92,1st_degree_bad
F0010986,Antoine Faure376,2024-06-17,2024-07-17,2024-07-27,3509.34,3302.16,207.18,good
F0016493,Claire Martin4799,2023-03-16,2023-04-15,2023-07-12,14532.96,2888.03,11644.93,3rd_degree_bad
F0018893,Luc Laurent5648,2024-01-30,2024-02-29,2024-04-22,11451.13,3500.26,7950.87,2nd_degree_bad
F0013820,Louis Muller3064,2023-02-22,2023-03-24,2023-05-18,14574.28,6119.6,8454.68,2nd_degree_bad
F0001223,Emma Petit4838,2024-05-04,2024-06-03,2024-05-31,3181.75,3181.75,0.0,good
F0019966,Isabelle Dubois1405,2025-01-03,2025-02-02,,4467.96,3559.13,908.83,average
F0004824,Anne Masson4139,2023-03-14,2023-04-13,2023-06-06,7104.61,4482.28,2622.33,1st_degree_bad
F0002826,Paul Rousseau7557,2025-03-15,2025-04-14,,13387.23,2986.86,10400.37,3rd_degree_bad
F0000713,Anne Rousseau7948,2023-12-31,2024-01-30,2024-01-27,3137.61,2791.81,345.8,average
F0000768,Sarah Laurent8826,2024-12-19,2025-01-18,2025-01-20,7658.49,3476.73,4181.76,2nd_degree_bad
F0000904,Marie Bernard2864,2024-06-06,2024-07-06,2024-08-21,16505.84,6593.19,9912.65,2nd_degree_bad
F0002921,Alexandre Michel8302,2023-10-01,2023-10-31,2023-12-19,5184.56,2540.11,2644.45,1st_degree_bad
F0007170,Thomas Bernard429,2024-09-20,2024-10-20,2024-12-05,6882.82,2554.36,4328.46,2nd_degree_bad
F0017088,Jean Bernard9416,2023-06-05,2023-07-05,2023-08-19,13309.17,4906.78,8402.39,2nd_degree_bad
F0012384,Sophie Renaud1595,2023-05-25,2023-06-24,2023-08-09,6603.49,2966.45,3637.04,2nd_degree_bad
F0011279,Emma Martin9336,2024-05-08,2024-06-07,,8439.17,1170.22,7268.95,3rd_degree_bad
F0001598,Luc Marchand1064,2024-08-02,2024-09-01,2024-10-25,7993.36,4587.33,3406.03,1st_degree_bad
F0008169,Camille Moreau8493,2024-11-28,2024-12-28,2025-03-06,9976.5,1801.68,8174.82,3rd_degree_bad
F0006226,Marc Moreau6767,2025-08-12,2025-09-11,2025-10-30,7392.75,3642.86,3749.89,1st_degree_bad
F0016871,Camille Lefevre1812,2025-07-20,2025-08-19,2025-08-20,5302.83,4325.56,977.27,average
F0010518,Paul Lefevre8514,2024-08-22,2024-09-21,2024-09-18,4444.94,3793.46,651.48,average
F0016414,Marie Dubois4092,2025-05-14,2025-06-13,2025-07-25,2775.83,2325.95,449.88,average
F0013029,Claire Laurent5812,2023-09-28,2023-10-28,2023-12-15,13071.79,4738.26,8333.53,2nd_degree_bad
F0011077,Pierre Marchand5896,2022-11-20,2022-12-20,2022-12-19,3927.83,3757.97,169.86,good
F0016953,Paul Guerin4538,2024-03-08,2024-04-07,2024-04-07,2524.59,2330.84,193.75,good
F0002056,Nicolas Laurent2666,2024-07-10,2024-08-09,2024-08-08,1619.49,1347.46,272.03,good
F0013770,Camille Michel4081,2023-11-08,2023-12-08,2024-02-03,16784.44,2556.02,14228.42,3rd_degree_bad
F0010614,Pierre Michel8661,2024-04-16,2024-05-16,2024-05-31,3017.85,2591.31,426.54,average
F0010355,Camille Renaud2419,2024-02-01,2024-03-02,,10876.73,3206.3,7670.43,3rd_degree_bad
F0009091,Julie Dubois3934,2024-01-20,2024-02-19,2024-02-14,1460.31,1227.33,232.98,good
F0008109,Anne Muller2356,2022-11-14,2022-12-14,2022-12-15,3753.84,3019.83,734.01,average
F0005204,Sarah Laurent2790,2024-12-15,2025-01-14,2025-01-14,2509.92,2072.06,437.86,average
F0004809,Sarah Marchand9369,2024-03-15,2024-04-14,2024-06-07,18216.71,6340.68,11876.03,2nd_degree_bad
F0001701,Pierre Blanc750,2025-07-25,2025-08-24,2025-10-23,9927.87,2582.49,7345.38,3rd_degree_bad
F0018300,Isabelle Muller7183,2023-09-14,2023-10-14,2023-10-10,11052.6,6557.43,4495.17,1st_degree_bad
F0017885,Anne Martin2340,2022-10-13,2022-11-12,2022-11-14,2730.45,2637.84,92.61,good
F0019764,Thomas Guerin4227,2025-08-16,2025-09-15,2025-10-31,9712.58,5115.57,4597.01,1st_degree_bad
F0012564,Sarah Philippe1697,2024-04-09,2024-05-09,2024-07-10,13772.76,6977.07,6795.69,2nd_degree_bad
F0017526,Laura Faure9723,2025-08-04,2025-09-03,2025-09-05,4059.87,3275.11,784.76,average
F0005090,Sophie Bernard3268,2024-12-27,2025-01-26,,4953.88,818.41,4135.47,3rd_degree_bad
F0005380,Laura Brun1176,2024-02-21,2024-03-22,2024-03-22,2193.45,2140.28,53.17,good
F0000338,Camille Dupont2502,2023-01-08,2023-02-07,2023-04-07,15743.51,5349.31,10394.2,2nd_degree_bad
F0018535,Luc Masson1956,2025-05-18,2025-06-17,,4618.56,3823.0,795.56,average
F0006496,Antoine Brun4420,2022-10-09,2022-11-08,2023-01-04,587.06,268.52,318.54,2nd_degree_bad
F0002726,Sarah Rousseau804,2025-07-26,2025-08-25,2025-10-29,12944.93,923.55,12021.38,3rd_degree_bad
F0002395,Anne Lefevre7266,2025-02-21,2025-03-23,2025-06-10,8865.0,1883.29,6981.71,3rd_degree_bad
F0008764,Alexandre Lefevre806,2025-07-09,2025-08-08,2025-10-04,6900.86,3870.93,3029.93,1st_degree_bad
F0016823,Luc Rousseau3946,2023-11-16,2023-12-16,2023-12-14,997.48,948.72,48.76,excellent
F0014449,Sophie Dubois659,2025-08-27,2025-09-26,2025-11-29,14834.83,6730.3,8104.53,2nd_degree_bad
F0017543,Emma Dupont2295,2024-09-09,2024-10-09,2024-12-10,17560.03,6503.25,11056.78,2nd_degree_bad
F0017129,Pierre Brun7311,2025-04-19,2025-05-19,2025-07-20,6414.94,2364.11,4050.83,2nd_degree_bad
F0006912,Sophie Faure10,2025-08-24,2025-09-23,2025-09-24,2332.54,2215.06,117.48,good
F0015252,Emma Garcia701,2023-09-20,2023-10-20,2023-12-26,2139.77,377.49,1762.28,3rd_degree_bad
F0008216,Camille Garcia2044,2023-05-25,2023-06-24,2023-08-29,13201.44,5846.51,7354.93,2nd_degree_bad
F0014522,Louis Renaud5925,2024-03-24,2024-04-23,2024-06-14,18604.16,3700.41,14903.75,3rd_degree_bad
F0006892,Jean Michel4251,2023-04-26,2023-05-26,2023-07-12,6884.12,3751.27,3132.85,1st_degree_bad
F0016516,Laura Garcia3817,2023-11-19,2023-12-19,2023-12-14,513.97,481.57,32.4,good
F0019885,Antoine Faure2811,2025-01-23,2025-02-22,,10308.37,1857.08,8451.29,3rd_degree_bad
F0015007,Sophie Dubois1683,2024-05-11,2024-06-10,2024-07-30,13449.66,8640.88,4808.78,1st_degree_bad
F0007143,Julie Faure5194,2024-07-06,2024-08-05,2024-09-29,13330.9,3116.23,10214.67,3rd_degree_bad
F0014512,Antoine Michel7952,2025-04-16,2025-05-16,2025-05-16,1890.01,1875.75,14.26,excellent
F0000863,Claire Rousseau5208,2025-05-17,2025-06-16,2025-09-08,13791.51,3018.97,10772.54,3rd_degree_bad
F0003313,Thomas Renaud9370,2024-09-25,2024-10-25,2024-12-20,5984.57,3750.23,2234.34,1st_degree_bad
F0014647,Paul Blanc2973,2025-06-09,2025-07-09,2025-10-07,15879.12,2660.1,13219.02,3rd_degree_bad
F0016648,Marie Guerin1400,2023-12-20,2024-01-19,2024-03-14,7057.83,2775.99,4281.84,2nd_degree_bad
F0002492,Jean Renaud5853,2025-05-02,2025-06-01,2025-06-02,2729.61,2158.06,571.55,average
F0017142,Claire Blanc31,2023-12-23,2024-01-22,2024-04-12,50.0,11.95,38.05,3rd_degree_bad
F0003969,Camille Philippe8170,2023-03-13,2023-04-12,2023-05-15,4118.06,3794.48,323.58,average
F0008244,Jean Rousseau832,2023-03-02,2023-04-01,,17032.15,1914.73,15117.42,3rd_degree_bad
F0011372,Isabelle Dupont1756,2023-06-12,2023-07-12,2023-07-10,2573.19,2496.67,76.52,good
F0000715,Anne Rousseau7948,2025-08-18,2025-09-17,2025-09-19,2212.86,1783.4,429.46,average
F0003513,Luc Renaud8531,2023-08-09,2023-09-08,2023-11-04,15325.76,6779.59,8546.17,2nd_degree_bad
F0007058,Nicolas Guerin4792,2024-07-04,2024-08-03,2024-09-27,8454.31,4866.69,3587.62,1st_degree_bad
F0007673,Sophie Philippe8539,2024-10-21,2024-11-20,2024-11-19,2257.92,2103.49,154.43,good
F0013674,Anne Brun2718,2023-10-16,2023-11-15,2024-01-11,12445.57,2403.77,10041.8,3rd_degree_bad
F0000305,Marc Marchand8350,2025-06-11,2025-07-11,2025-09-08,6035.43,1216.03,4819.4,3rd_degree_bad
F0009971,Marc Martin7855,2025-08-30,2025-09-29,,2705.11,2253.35,451.76,average
F0008443,Marie Laurent7113,2023-09-06,2023-10-06,2023-12-02,16552.25,6498.13,10054.12,2nd_degree_bad
F0004143,Marc Dupont2402,2024-05-20,2024-06-19,2024-08-06,12053.24,4597.36,7455.88,2nd_degree_bad
F0012678,Paul Lefevre7935,2023-07-04,2023-08-03,2023-08-01,2812.04,2342.92,469.12,average
F0002607,Jean Blanc7278,2024-03-26,2024-04-25,2024-06-19,17752.78,2893.06,14859.72,3rd_degree_bad
F0002667,Luc Dupont8672,2025-05-03,2025-06-02,2025-05-30,2544.89,2484.27,60.62,excellent
F0007377,Antoine Petit2901,2024-05-17,2024-06-16,2024-06-12,2635.5,2635.5,0.0,excellent
F0014769,Sarah Garcia9377,2025-05-18,2025-06-17,2025-08-05,12135.08,7233.16,4901.92,1st_degree_bad
F0019725,Antoine Marchand8973,2023-02-12,2023-03-14,2023-05-22,9898.93,2738.39,7160.54,3rd_degree_bad
F0009647,Marie Rousseau6544,2024-09-19,2024-10-19,2024-12-06,16800.45,5513.82,11286.63,2nd_degree_bad
F0012228,Nicolas Laurent3961,2025-05-28,2025-06-27,2025-06-25,716.51,716.51,0.0,excellent
F0003820,Paul Martin1985,2023-07-25,2023-08-24,2023-08-21,2543.76,2467.68,76.08,excellent
F0019740,Antoine Martin5420,2025-03-05,2025-04-04,2025-03-30,337.29,325.31,11.98,good
F0012098,Isabelle Dupont2858,2023-10-04,2023-11-03,2023-11-05,4923.47,4454.87,468.6,good
F0019311,Nicolas Masson4865,2023-07-11,2023-08-10,2023-10-09,5739.6,1044.36,4695.24,3rd_degree_bad
F0016630,Antoine Lefevre1589,2023-05-15,2023-06-14,2023-06-15,2535.9,2192.78,343.12,good
F0018716,Isabelle Michel15,2025-03-27,2025-04-26,2025-07-02,9227.76,4308.18,4919.58,2nd_degree_bad
F0006298,Nicolas Lefevre5826,2025-07-14,2025-08-13,2025-09-27,3904.68,1526.52,2378.16,2nd_degree_bad
F0012106,Jean Moreau462,2022-10-26,2022-11-25,2023-01-21,13285.41,2366.61,10918.8,3rd_degree_bad
F0007638,Marc Marchand6201,2024-10-03,2024-11-02,,4594.08,3011.59,1582.49,1st_degree_bad
F0004279,Marie Laurent293,2024-11-18,2024-12-18,2025-03-09,18420.43,4373.17,14047.26,3rd_degree_bad
F0010885,Thomas Dupont466,2023-09-03,2023-10-03,2023-11-22,11934.18,4635.26,7298.92,2nd_degree_bad
F0019172,Anne Blanc3785,2024-01-28,2024-02-27,2024-04-15,4363.89,3001.7,1362.19,1st_degree_bad
F0013052,Alexandre Guerin6085,2024-12-29,2025-01-28,2025-03-26,14909.52,5858.58,9050.94,2nd_degree_bad
F0018258,Marc Guerin7609,2025-07-22,2025-08-21,2025-10-13,12190.57,2496.04,9694.53,3rd_degree_bad
F0015763,Jean Michel633,2023-01-03,2023-02-02,2023-04-21,12290.51,1996.99,10293.52,3rd_degree_bad
F0017607,Thomas Faure2530,2024-06-21,2024-07-21,2024-07-22,1200.2,1090.28,109.92,excellent
F0017314,Pierre Rousseau4869,2022-10-31,2022-11-30,2022-11-28,19942.3,7597.59,12344.71,2nd_degree_bad
F0008656,Emma Dubois9980,2025-01-25,2025-02-24,2025-02-19,4776.48,3885.92,890.56,average
F0009652,Marie Rousseau6544,2024-06-29,2024-07-29,2024-10-07,16511.42,6658.51,9852.91,2nd_degree_bad
F0016802,Thomas Michel2103,2025-01-29,2025-02-28,2025-02-28,5174.36,5174.36,0.0,good
F0001964,Emma Blanc7549,2023-01-30,2023-03-01,2023-02-24,6199.08,5314.96,884.12,average
F0004709,Sophie Michel2438,2024-05-28,2024-06-27,2024-06-24,2472.01,2266.49,205.52,good
F0016676,Isabelle Renaud9327,2024-12-12,2025-01-11,2025-04-09,18191.99,2979.66,15212.33,3rd_degree_bad
F0013605,Sarah Blanc924,2023-08-26,2023-09-25,2023-09-20,5806.89,5058.66,748.23,average
F0000746,Emma Garcia419,2023-03-14,2023-04-13,2023-06-04,12331.03,3329.16,9001.87,3rd_degree_bad
F0017219,Sophie Petit2973,2023-06-17,2023-07-17,2023-07-14,1222.27,1136.25,86.02,good
F0000829,Louis Laurent4430,2025-02-17,2025-03-19,2025-03-19,1712.05,1712.05,0.0,good
F0002338,Anne Laurent9085,2024-07-17,2024-08-16,2024-09-18,4256.21,3675.55,580.66,average
F0014693,Marc Dupont7763,2024-08-30,2024-09-29,2024-09-27,266.87,246.99,19.88,excellent
F0005615,Claire Renaud2657,2023-09-08,2023-10-08,2023-12-16,16087.02,3194.63,12892.39,3rd_degree_bad
F0010791,Nicolas Brun8723,2024-10-16,2024-11-15,2024-11-11,4435.56,3663.77,771.79,average
F0004694,Louis Guerin5673,2024-05-18,2024-06-17,2024-06-15,4983.72,4807.65,176.07,good
F0006555,Camille Renaud8117,2024-06-09,2024-07-09,2024-09-04,15820.01,5466.01,10354.0,2nd_degree_bad
F0004209,Marie Lefevre1738,2023-07-11,2023-08-10,2023-08-08,75.42,75.42,0.0,excellent
F0012980,Marc Petit2412,2025-01-02,2025-02-01,2025-03-17,3237.45,2666.29,571.16,average
F0005866,Marc Renaud106,2023-07-08,2023-08-07,2023-10-05,13530.72,5151.41,8379.31,2nd_degree_bad
F0001890,Laura Lefevre9578,2024-11-20,2024-12-20,2025-02-12,11602.63,3045.2,8557.43,3rd_degree_bad
F0012943,Pierre Lefevre7148,2023-03-08,2023-04-07,2023-06-30,12414.14,2646.83,9767.31,3rd_degree_bad
F0014063,Julie Rousseau6257,2024-03-03,2024-04-02,2024-03-30,421.1,323.13,97.97,average
F0014336,Camille Muller1970,2024-01-27,2024-02-26,2024-05-15,13256.91,2642.38,10614.53,3rd_degree_bad
F0019079,Luc Lefevre4100,2025-03-19,2025-04-18,2025-04-19,536.84,536.84,0.0,good
F0011086,Marc Petit4559,2024-09-01,2024-10-01,2024-11-25,8731.91,5890.23,2841.68,1st_degree_bad
F0010657,Alexandre Bernard4548,2024-08-08,2024-09-07,2024-11-04,12514.17,4012.37,8501.8,3rd_degree_bad
F0011411,Emma Garcia8805,2023-03-03,2023-04-02,2023-05-21,10473.26,6575.74,3897.52,1st_degree_bad
F0018946,Marie Masson6717,2025-04-19,2025-05-19,2025-08-11,13973.17,2026.82,11946.35,3rd_degree_bad
F0001723,Anne Masson6355,2024-12-27,2025-01-26,2025-01-23,2260.5,2212.08,48.42,excellent
F0001029,Thomas Bernard8124,2023-11-19,2023-12-19,2024-02-03,8170.7,3589.44,4581.26,2nd_degree_bad
F0015227,Antoine Dupont5384,2024-05-03,2024-06-02,2024-07-31,14206.29,2918.3,11287.99,3rd_degree_bad
F0005618,Claire Renaud2657,2023-03-21,2023-04-20,2023-06-17,10873.67,2592.31,8281.36,3rd_degree_bad
F0003065,Sarah Bernard5206,2024-12-07,2025-01-06,2025-01-01,411.08,411.08,0.0,excellent
F0001720,Sarah Lefevre2273,2025-08-28,2025-09-27,,10100.74,1968.46,8132.28,3rd_degree_bad
F0015409,Laura Muller3841,2023-05-21,2023-06-20,2023-07-28,404.05,345.77,58.28,average
F0000126,Luc Moreau3600,2024-01-19,2024-02-18,2024-02-19,1586.54,1484.54,102.0,good
F0010414,Louis Dupont3765,2022-09-24,2022-10-24,2022-12-27,25394.11,9772.91,15621.2,2nd_degree_bad
F0014120,Louis Guerin6583,2024-06-10,2024-07-10,2024-07-06,2174.78,1946.09,228.69,average
F0017809,Sophie Michel3034,2024-12-15,2025-01-14,,4820.33,4217.73,602.6,average
F0013753,Isabelle Philippe6049,2024-04-06,2024-05-06,2024-05-01,2500.72,2353.08,147.64,good
F0019690,Isabelle Philippe1443,2023-02-17,2023-03-19,2023-03-15,2989.74,2634.17,355.57,good
F0009829,Paul Brun4250,2023-08-30,2023-09-29,2023-09-25,5431.17,2889.12,2542.05,1st_degree_bad
F0000373,Paul Michel8708,2024-06-13,2024-07-13,2024-09-08,10497.24,2409.82,8087.42,3rd_degree_bad
F0010660,Alexandre Bernard4548,2025-03-16,2025-04-15,2025-06-20,20696.7,4649.44,16047.26,3rd_degree_bad
F0001400,Antoine Guerin8548,2022-12-28,2023-01-27,2023-04-23,10376.98,1127.81,9249.17,3rd_degree_bad
F0014053,Luc Guerin1554,2022-11-25,2022-12-25,2022-12-27,1753.36,1689.7,63.66,good
F0010294,Louis Lefevre7836,2023-02-17,2023-03-19,2023-05-09,8744.25,5245.46,3498.79,1st_degree_bad
F0011263,Paul Moreau873,2024-02-16,2024-03-17,,3584.3,3098.65,485.65,average
F0012439,Luc Renaud7863,2024-01-16,2024-02-15,2024-02-14,2410.54,2138.69,271.85,average
F0009680,Jean Dubois7787,2023-08-09,2023-09-08,2023-10-25,8853.32,4994.15,3859.17,1st_degree_bad
F0012443,Sophie Blanc7313,2024-02-12,2024-03-13,2024-04-19,4285.73,3943.36,342.37,average
F0010268,Marie Laurent3305,2025-06-18,2025-07-18,2025-09-03,6568.99,3921.63,2647.36,1st_degree_bad
F0008240,Laura Laurent6948,2023-12-26,2024-01-25,2024-03-22,13683.68,3286.93,10396.75,3rd_degree_bad
F0017122,Pierre Garcia6225,2024-05-27,2024-06-26,2024-06-26,1244.4,1134.73,109.67,good
F0019660,Pierre Michel8159,2023-08-15,2023-09-14,2023-11-07,12914.66,5504.66,7410.0,2nd_degree_bad
F0003862,Sarah Marchand7302,2023-03-26,2023-04-25,2023-07-12,12208.2,1300.54,10907.66,3rd_degree_bad
F0002443,Luc Renaud4477,2025-09-01,2025-10-01,2025-12-11,2115.95,863.52,1252.43,2nd_degree_bad
F0005164,Sophie Garcia3337,2024-06-20,2024-07-20,2024-10-13,16178.79,2916.59,13262.2,3rd_degree_bad
F0009341,Nicolas Guerin4404,2022-10-20,2022-11-19,2023-01-27,15043.65,6496.92,8546.73,2nd_degree_bad
F0001059,Antoine Petit9841,2024-10-23,2024-11-22,2024-11-21,1974.16,1974.16,0.0,excellent
F0012654,Thomas Blanc5232,2023-07-17,2023-08-16,2023-08-26,3300.9,3037.5,263.4,good
F0010301,Emma Guerin557,2022-12-15,2023-01-14,,1750.1,1059.63,690.47,1st_degree_bad
F0018027,Paul Rousseau5246,2023-04-06,2023-05-06,2023-07-05,8918.59,2100.62,6817.97,3rd_degree_bad
F0012683,Emma Guerin5771,2024-04-05,2024-05-05,2024-05-05,6033.22,2205.66,3827.56,2nd_degree_bad
F0014655,Luc Dubois5518,2025-06-26,2025-07-26,2025-09-25,9600.85,4552.3,5048.55,2nd_degree_bad
F0015754,Julie Guerin781,2023-10-07,2023-11-06,2023-11-04,2238.59,2238.59,0.0,excellent
F0010990,Camille Lefevre3420,2024-06-26,2024-07-26,2024-10-06,10199.6,2733.14,7466.46,3rd_degree_bad
F0003745,Claire Philippe1737,2023-11-15,2023-12-15,2024-02-22,13689.01,3105.13,10583.88,3rd_degree_bad
